name,main_lang,ms_item,ms_class,obj_desc,sup_desc,early_date,late_date,period,region,settlement,geo_place
Mare 0335,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0336,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0337,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0338,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0339,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0340,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0341,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0342,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0343,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare0344,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0345,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0346,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0347,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0348,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0349,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0350,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0372,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0373,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0374,grc,otherreligion,label,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0375,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0376,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0377,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0378,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0379,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0380,grc,otherreligion,graffiti,amphora,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0381,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0382,grc,otherreligion,textunknown,amphora,clay,-400,-100,,Judaea,Maresha,
Mare 0383,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0384,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0385,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0386,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0387,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0388,grc,otherreligion,label,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0389,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0390,grc,otherreligion,label,amphora,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0391,grc,otherreligion,textunknown,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0392,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0393,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0394,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0395,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0396,grc,otherreligion,textother,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0397,grc,otherreligion,graffiti,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0398,grc,christian,graffiti,potsherd,clay,324,638,Byzantine,Judaea,Maresha,
Mare 0399,grc,otherreligion,label,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0400,grc,otherreligion,label,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0401,la,otherreligion,label,potsherd,clay,-63,132,Early Roman,Judaea,Maresha,
Mare 0402,la,otherreligion,label,potsherd,clay,-63,132,Early Roman,Judaea,Maresha,
Mare 0403,la,otherreligion,label,bowl,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0404,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0405,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0406,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0407,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0408,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0409,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0410,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0411,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0412,la,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0413,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0414,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
mare0415,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0416,grc,otherreligion,labelownership,bowl,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0417,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0418,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0419,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0420,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0421,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0422,la,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0423,grc,otherreligion,labelownership,bowl,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0424,grc,otherreligion,labelownership,bowl,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0425,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0426,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0427,grc,otherreligion,labelownership,potsherd,clay,-400,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0428,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0429,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0430,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0431,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0432,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0433,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0434,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0435,grc,otherreligion,labelownership,pottery,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0436,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0437,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0438,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0439,grc,otherreligion,labelownership,potsherd,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0440,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0441,grc,otherreligion,labelownership,pottery,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0442,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0443,grc,otherreligion,labelownership,pottery,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0444,grc,otherreligion,labelownership,pottery,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0445,grc,otherreligion,labelownership,pottery,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0446,grc,otherreligion,labelownership,amphora,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0447,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0448,grc,otherreligion,labelownership,bowl,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0449,grc,otherreligion,labelownership,amphora,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0450,grc,otherreligion,labelownership,potsherd,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0451,grc,otherreligion,labelownership,potsherd,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0452,grc,otherreligion,labelownership,jug,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0453,grc,otherreligion,labelownership,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0454,grc,otherreligion,labelownership,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0455,grc,otherreligion,textunknown,unknownobject,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0456,grc,otherreligion,textunknown,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0457,grc,otherreligion,labelownership,pottery,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0458,grc,otherreligion,textunknown,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0459,grc,otherreligion,textunknown,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0462,grc,otherreligion,textunknown,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0463,grc,otherreligion,textunknown,unknownobject,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0466,grc,otherreligion,textunknown,amphora,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0468,grc,otherreligion,textunknown,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0469,grc,otherreligion,textunknown,amphora,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0470,grc,otherreligion,textunknown,amphora,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0471,grc,otherreligion,textunknown,amphoraunknownobject,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0472,grc,otherreligion,textunknown,jar,clay,-332,-63,Hellenistic,Judaea,Maresha,
Mare 0495,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0496,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0497,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0498,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0499,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0500,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0501,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0502,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0503,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0504,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0505,grc,otherreligion,textother,otherobject,bone,-500,-100,Persian/Hellenistic,Judaea,Maresha,
Mare 0506,grc,otherreligion,textother,otherobject,limestone,-143,-142,Hellenistic,Judaea,Maresha,
Mare 0507,arc,jewish,labelownership,wall,stone,-400,-101,Persian/Hellenistic,Judaea,Maresha,Rock-Hewn Complex
Mare 0508,grc,otherreligion,textother,amphora,clay,-225,-175,Early Hellenistic,Judaea,Maresha,Subterranean complex (no. 169)
Mare 0509,grc,otherreligion,textother,amphora,clay,-225,-175,Early Hellenistic,Judaea,Maresha,Subterranean complex (no. 169)
Mare 0510,grc,otherreligion,textother,amphora,clay,-225,-175,Early Hellenistic,Judaea,Maresha,Subterranean complex (no. 169)
Mare 0512,grc,otherreligion,dedicatoryvotive,altar,stone,-300,-1,Hellenistic,Judaea,Maresha,
Mari 0001,grc,otherreligion,dedicatory,statuebase,,-312,-63,Hellenistic,Judaea,Maresha,Tel Sandahannah
Mari 0002,grc,otherreligion,dedicatory,fragmentstatuebase,limestone,-312,-63,Hellenistic,Judaea,Maresha,Tel Sandahannah
Mari 0003,grc,otherreligion,prayer,tablet,limestone,-312,-63,Hellenistic,Judaea,Maresha,Tel Sandahannah
Mari 0004,arc,jewish,dedicatory,column,limestone,,,Unknown,Judaea,Maresha,House of antiquities collector
Mari 0005,grc,otherreligion,dedicatory,altar,limestone,180,299,Late Roman,Judaea,Maresha,amphitheater
Mari 0100,grc,otherreligion,label,block,metal,-143,-142,None,Jordan Valley,ScythopolisBethShean,
Mart 0001,grc,christian,dedicatory,mosaic,stoneglass,550,599,Byzantine,Judaea,Martyrion,The Church
Mart 0002,grc,christian,funerary,mosaic,stoneglass,550,599,Byzantine,Judaea,Martyrion,The Church
Mart 0003,grc,christian,dedicatory,mosaic,stoneglass,550,599,Byzantine,Judaea,Martyrion,The Church
Mart 0004,grc,christian,prayer,mosaic,stoneglass,550,599,Byzantine,Judaea,Martyrion,The Church
Masa 0001,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0002,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0005,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0017,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0018,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0021,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0029,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0030,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0032,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0034,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0049,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0050,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0082,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0083,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0084,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0085,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0087,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0088,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0091,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0092,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0095a,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0095b,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0096,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0106,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0108,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0109,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0110,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0127,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0128,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0129,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0138,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0139,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0141,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0142,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0164,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0166,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0167,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0177,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0179,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0180,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0181,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0182,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0183,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0189,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0197,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0198,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0199,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0201,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0202,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0207,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0208,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0209,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0210,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0213,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0216,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0217,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0218,arc,jewish,textother,ostrakon,stone,66,73,Early Roman,Judaea,Masada,
Masa 0235,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0236,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0238,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0242,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0243,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0246,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0247,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0249,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0250,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0251,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0252,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0253,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0254,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0256,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0258,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0262,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0272,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0273,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0274,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0276,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0277,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0278,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0281,arc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0282,grc,jewish,textother,ostrakon,clay,66,73,Early Roman,Judaea,Masada,
Masa 0283,grc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0284,grc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0285,grc,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0286,phn,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
Masa 0287,phn,jewish,textother,ostrakon,materialunknown,66,73,Early Roman,Judaea,Masada,
